date,Switch Value : 0.5,Switch Value : 1.0,Switch Value : 1.5,Switch Value : 2.0,Switch Value : 2.5
2020-05-04,22798.59637815814,20298.56041837642,29476.62841301928,26483.97544355921,22323.873039757324
2020-05-05,22721.313000605063,20229.75173899209,29528.851228690386,26530.896270067857,22363.423543650963
2020-05-06,22820.18729564686,20317.78373089371,29380.230970759345,26397.364876778567,22250.867259305935
2020-05-07,22799.628568353484,20334.75459806362,29404.77144248747,26419.41384525333,22269.45277619471
2020-05-08,22399.63508469816,19978.00451739584,29900.51382536211,26864.82533907888,22644.899040287528
2020-05-11,21448.219374729448,19129.44661545659,28630.501234441836,28027.61493152946,23625.037663702948
2020-05-12,22951.892008595583,17800.977342512342,26642.218879832777,26081.20079948837,21984.36622979849
2020-05-13,21930.61474083514,17008.897391237813,25456.735238898887,24920.68046057959,22950.71199814128
2020-05-14,23097.411985512106,17913.839402468173,26811.13633007811,23654.25483855186,21784.39674586709
2020-05-15,21729.272599610693,19003.63499505913,28442.20254365869,25093.270902608198,23109.659244180417
2020-05-18,21352.46440424172,19281.188237735627,28857.608625016634,25459.764929155728,23447.182084523272
2020-05-19,21583.18847933667,19489.531136178743,29169.429543361606,25734.870444107313,23186.59030861928
2020-05-20,22070.929011902655,18978.716812045026,28404.9082045235,25060.367791338373,22578.87725617563
2020-05-21,22779.943311766885,19588.395797716938,29317.397483632547,25865.415875826962,21820.1347640186
2020-05-22,23109.581528947827,19256.719773253604,28820.987366877813,25427.455646853796,21450.670330763303
2020-05-26,21952.014518019183,18292.143953466762,27377.334042541395,24153.78551172914,20376.198761207022
2020-05-27,22483.179461258365,18734.752334432924,28039.773477009243,24738.22591011799,20869.23426141329
2020-05-28,22256.762749664624,18946.888701691885,28357.271972745668,25018.34049521228,21105.53968273214
2020-05-29,21482.218293688577,18287.52921770261,27370.42729815677,24147.692003055454,20371.058260815156
2020-06-01,20985.780475977284,17864.91824838595,27947.455478942516,24656.777909348042,20800.52450775644
2020-06-02,20668.84312251053,18123.645962340062,28352.202993953084,25013.86836413007,21101.76698086009
2020-06-03,20486.135117007674,18222.521592926467,28506.88169135018,25150.33439381571,21216.890092460013
2020-06-04,20803.39827147461,17933.006300567937,28053.970817022833,24750.751582084165,20879.80095214906
2020-06-05,21769.70226667679,17082.819673308375,26723.9589701298,23577.34219065129,19889.909617041663
2020-06-08,21191.52310716921,16629.11891986023,26014.200244595173,22951.154118613205,20400.53418103704
2020-06-09,20471.06100856674,16063.767866312814,26887.160863671717,23721.32785140241,21085.11655453785
2020-06-10,20763.322472455424,16293.107240085961,27271.023770950378,24059.992759896064,21386.14477324688
2020-06-11,22732.473103096454,14607.12761050643,24449.07029835058,21570.310645657322,19173.14734362076
2020-06-12,21833.88570083885,14029.725372111947,23482.627867411742,20717.6621317422,18415.25582049125
2020-06-15,20143.52035625778,12943.553085238764,25425.99747684599,22432.209378868178,19939.261085726685
2020-06-16,20444.544321731122,13136.981026736728,25164.63186533404,22201.618302659226,19734.296180357163
2020-06-17,20623.657976614875,13252.073476282607,25385.097976795038,22003.57987819179,19558.26626802129
2020-06-18,20869.970353851542,13410.345579367295,25688.277162375984,22266.37293234638,19791.85446389646
2020-06-19,20213.545970351046,12988.54920494934,24880.30229640352,21566.027417854064,19169.340121781108
2020-06-22,20934.6123692077,13451.88237842235,25767.843255602234,22335.340122841364,19853.157155682315
2020-06-23,20851.42847899893,13398.431190163717,25879.347534130713,22431.991051729026,19939.06702183596
2020-06-24,21839.127722740985,12723.767577674293,24576.22078380909,21302.45223457255,18935.056716771564
2020-06-25,22420.5122097792,13062.489947003942,25230.470060388692,21869.549758900717,18388.624716162096
2020-06-26,23919.05544230943,13935.561254515773,23512.004005715775,20379.998482142928,17136.16182937444
2020-06-29,24758.27277901055,14424.500486654653,24336.939648754604,21095.04544916921,17737.39644444578
2020-06-30,23280.16694145768,13563.336278496166,25742.00825056269,22312.94656747432,18761.447092621198
2020-07-01,22478.46582824192,13096.254499369146,24855.528496238676,23060.815329454384,19390.279334373005
2020-07-02,22668.96130136261,12970.679138506153,24617.197608540526,22839.69331270291,19204.352791423997
2020-07-06,21844.035489813752,13403.437337823703,25438.534255261653,23601.724694824417,19845.09342222128
2020-07-07,22172.51722650268,13604.992786512781,25821.068604964836,23956.63784813005,19512.994435857992
2020-07-08,22664.436083603625,13277.161635030545,25198.874180748815,23379.369466247397,19042.801798849367
2020-07-09,22557.360007618096,13214.43488714851,25262.19195302718,23438.115328513202,19090.651070971322
2020-07-10,22022.825410281173,13526.992954850874,25859.712919318627,23992.4918190879,19542.197963508203
2020-07-13,24158.818510275,12285.678909559603,23486.678131683948,21790.80389214257,17748.894389762634
2020-07-14,25418.517285264963,12926.283691855146,24711.329894289083,22927.028702031505,16881.170664040907
2020-07-15,25619.29546287369,12802.49044562896,24474.67287676534,22707.459692329685,16719.50200764923
2020-07-16,25308.75854817219,12951.410583815297,24759.365271760853,22971.595646939746,16913.985304470276
2020-07-17,25236.549312813233,13031.481128382935,24912.437081787197,23113.614785406142,17018.55399259683
2020-07-20,27151.662740654985,14020.39463570469,26802.954766444258,24867.62613984351,18310.032509317974
2020-07-21,28502.260029641253,14717.807061837513,28136.206375752805,26104.609258291985,19220.82314871801
2020-07-22,28663.86164025786,14621.138378344327,27951.40370661814,25933.15041258892,19094.578004884064
2020-07-23,26536.664654333166,13536.077269707112,25877.079511807817,24008.604442979828,17677.534855246256
2020-07-24,26988.633171468507,13766.621720229079,26317.814073106023,24417.51541539967,17367.40266480334
2020-07-27,27836.145290942826,13265.25765151057,25359.350434631753,23528.258404823657,16734.90241600929
2020-07-28,28573.23948088991,13616.518368139356,26030.859714053466,22831.391368303743,16239.243041123153
2020-07-29,29034.307370734507,13836.23932050904,25548.80675638581,22408.587824446266,15938.516318139391
2020-07-30,27833.807678529556,13264.14366713424,26574.042378157963,23307.811130266207,16578.105275986472
2020-07-31,27847.80332478627,13270.813263504506,26587.404577862406,23319.530974110967,16586.44122842708
2020-08-03,27414.9359155927,13064.531192051069,26931.029509690743,23620.920762564398,16800.810206027047
2020-08-04,26841.801366834665,12791.40510441237,27394.00272303906,24026.9896647486,17089.634110257688
2020-08-05,26903.506851389797,12820.810725865333,27456.977639991477,24082.2242974546,17128.92074900565
2020-08-06,25704.5983464259,13346.41192843703,28582.602280674226,25069.49774856384,17831.136976741516
2020-08-07,26371.013859111015,12975.508234865874,27788.27697327163,24372.803433959016,17335.600453464045
2020-08-10,25958.675816923074,13186.682871599676,28240.52741225797,24769.46750431278,17617.734999722954
2020-08-11,27051.6726934251,13741.911624088083,29429.60225066883,25812.39245186279,18359.534368132343
2020-08-12,28371.866638088868,14412.553647589837,30865.845514644127,24430.3818024539,17376.554116988817
2020-08-13,28371.866638088868,14412.553647589837,30865.845514644127,24430.3818024539,17352.13355953062
2020-08-14,28122.680046117806,14285.969973316478,30594.754614978967,24215.812783800306,17199.731918839087
2020-08-17,27702.938552892167,14072.74654087892,30138.11648639719,23854.382742251048,16943.019502139996
2020-08-18,27235.73746665615,13835.414228363778,30630.51951929697,24244.120780974805,17219.838200916325
2020-08-19,27777.267397703697,13567.053753052705,30036.39052239481,23773.86642726393,16885.831290237496
2020-08-20,29185.631289695182,12883.30364515035,28522.621532125744,22575.71507983227,16034.821986605677
2020-08-21,28614.2774791546,12631.093077664458,29069.789249741683,23008.799481974842,16342.428247092877
2020-08-24,28170.022440864508,12434.987244031181,28618.462098614524,22651.573090278587,16088.70155097223
2020-08-25,27276.657185097472,12824.152037475591,29514.10418273889,23360.475688236664,16592.212820666395
2020-08-26,25854.650680384228,13465.058193300232,30989.115629818603,24527.950358517468,17421.433443163856
2020-08-27,26413.348516226404,13756.027077973402,31658.765049997324,24022.170931471483,17062.19418768553
2020-08-28,26316.99302545545,13705.845301916406,31543.274360063755,23934.538419900156,16999.951564658248
2020-08-31,25844.88578049403,13949.63605360552,32104.345815167708,24360.270579003365,17302.335757630794
2020-09-01,25197.51719862181,14270.801148127157,32843.49020708312,24921.12167024428,17700.69068801683
2020-09-02,25313.398632053395,14336.431459249738,32665.685236567875,24786.20606670014,17604.86436852282
2020-09-03,27950.72569424422,12702.69904933069,28943.21156416991,21961.65183329823,15598.672132132779
2020-09-04,27231.67311394847,12375.912953396783,28198.626568956428,21396.672498198466,15197.385039679675
2020-09-08,26505.932291333516,12046.08726806977,28797.45710757297,21851.055653539923,15520.119136200998
2020-09-09,27130.424745949455,12329.898851222963,29475.938983937132,22365.8769860267,15885.780573375458
2020-09-10,29712.099545315472,13503.18638508978,32280.808040542746,24494.167328741154,17397.438417238176
2020-09-11,28474.485105969343,12940.730728871975,30936.197772129883,25572.528097863633,18163.364232171283
2020-09-14,28694.2102318812,12828.734000101995,30668.45764032036,25351.208332129754,18006.167747669657
2020-09-15,28634.80192912368,12802.173474221867,30604.96186880831,25368.320129022137,18018.321720027565
2020-09-16,30262.86834207313,13530.05658295517,28894.19688997125,23950.274459346278,17011.128379673875
2020-09-17,31282.734133535643,13986.022676768038,28065.61459942194,23263.46619309204,16523.310020460343
2020-09-18,29658.252960982678,13259.742473115626,29594.89780771448,24531.082410429735,17423.658041352155
2020-09-21,31426.068565927846,14050.105266647864,27974.81631029907,23188.20388512021,16469.853564868044
2020-09-22,30555.442695293037,13660.862014517104,27199.803719878855,22545.79931091813,16013.57375471427
2020-09-23,33264.088447225055,14871.85529752561,29610.98242653146,20532.424354055267,14583.536703333051
2020-09-24,34704.5517219772,15515.86396824272,30893.2521265541,21421.557488443337,15215.06006735007
2020-09-25,36933.33956175826,16512.32026058022,32877.27154920957,22797.287888936557,16192.198199872711
2020-09-28,36689.35522687563,16403.238668610727,32660.081895447656,22646.687342419253,16246.052125664717
2020-09-29,36977.649478807834,16532.13053362144,32916.715292787805,22450.79469428112,16105.524633737652
2020-09-30,36263.032530269986,16212.636438099315,32280.578519088813,22016.91859283039,15794.274972642812
2020-10-01,36072.59258116569,16267.243407608436,32389.30510243378,22091.075390638925,15847.47282822557
2020-10-02,36653.4490761848,16529.185600094475,31785.104546194594,21678.98133685378,15551.848952766759
2020-10-05,38134.195463542215,17196.940817684703,33069.17684811436,22554.78086200658,14880.732213398205
2020-10-06,39822.12986320694,17958.129237220644,34532.91826161535,23553.123426497754,14216.444361215075
2020-10-07,40727.66703316677,18366.488950352676,35318.18115891632,22993.761114206805,13878.818516589365
2020-10-08,41108.97655939529,18538.443734662742,35648.84480616114,22764.58170893748,13740.487977375942
2020-10-09,42173.01967852268,19018.283057996367,36571.5607479222,23353.808163948124,14096.139538408006
2020-10-12,40342.98432954789,18193.013002917378,38015.69401691562,24276.00045318926,14652.766153610506
2020-10-13,41076.49313553967,18523.795057515876,38706.88845358681,24717.382279610883,14919.180083676152
2020-10-14,42449.935593172566,19143.160652444687,40001.10029951046,25543.837988776297,15418.020997197646
2020-10-15,43738.09500804077,18625.77819413982,38919.990028139604,24853.464338723552,15001.3179380449
2020-10-16,45258.28703552241,19273.148856057476,40272.72060635901,25717.288845394014,15522.71430720411
2020-10-19,48427.69767410015,20622.83588630979,43092.995024480064,27518.255125845455,16609.760660201104
2020-10-20,48358.008567444806,20593.158922947037,43030.98273666558,27569.09639186041,16640.447971453512
2020-10-21,48125.067464223255,20493.96143114715,42823.701980316684,27436.295726188157,16560.290735384435
2020-10-22,48549.173827216684,20674.566257360697,43201.089596662125,27678.080480112836,16706.22974480232
2020-10-23,48510.86639867661,20658.253117361248,43167.00204125969,27656.241260069837,16693.04779644619
2020-10-26,47503.27271639363,20229.171411069074,42270.40295390436,27081.80802401243,16346.325283607172
2020-10-27,48147.16618980369,20503.37212818273,42843.366352509096,26718.456405701538,16127.009655198293
2020-10-28,51266.85298395944,19030.019712536778,39764.68364045374,24798.494067722917,14968.138398115083
2020-10-29,53070.48462110881,19699.519469423485,41163.65465741081,25670.935925392638,15494.736119502772
2020-10-30,55672.85047284865,20665.50568810823,43182.15684328777,24403.490664689136,14729.718049355615
2020-11-02,54603.91546150405,20268.72193499444,42353.04680270029,23934.936506801547,15030.939277358797
2020-11-03,56160.3855871135,20846.476477126955,43560.309166942585,24617.19552277742,15459.39221424667
2020-11-04,53871.88355798005,19996.995063859475,41785.25269473234,25432.38356104626,15971.323461666787
2020-11-05,53335.706223119676,19797.96850658277,41369.371460466304,25179.25954279595,15812.363702284085
2020-11-06,52719.75666446768,19569.330867234334,40891.615602389014,24888.47584645396,15629.753981079253
2020-11-09,48141.32292576966,17869.83734990789,37340.39373891574,22727.042548394442,14272.392007465418
2020-11-10,47211.074912864955,17524.533571876822,36618.855048957725,23122.676706491886,14520.846938804876
2020-11-11,49078.04132073941,18217.542903961454,35065.54214572627,22141.84997017192,13904.895978958126
2020-11-12,50213.522996540574,18639.02847243357,35876.827182516856,22654.129275394407,13576.591326176118
2020-11-13,50688.487682192186,18467.591024015754,35546.84047110675,22445.761863710643,13451.71699709757
2020-11-16,49410.847311498444,18002.101897773126,36462.83054423104,23024.156308290952,13798.348063952413
2020-11-17,49960.148975271324,17797.6422503691,36048.70237637812,22762.658461689454,13641.632731713196
2020-11-18,50791.5183029752,18093.80657685514,36648.576197292474,23141.44388267398,13868.638360510684
2020-11-19,52337.544710826194,17550.807486605958,35548.744415100606,22446.964093583163,13452.437491955745
2020-11-20,53351.41254176099,17219.007266436864,34876.6909364976,22022.60141773121,13198.117471349955
2020-11-23,53905.42511549981,17397.81315138769,35238.858016780585,22251.288860304758,13335.16956951299
2020-11-24,55524.580175336705,17920.390556793707,36297.32616054332,22919.64991800645,13735.717515030472
2020-11-25,55013.24506717086,17755.35869496249,36610.72853512295,23117.5452857552,13854.315961283108
2020-11-27,55425.7433894042,17888.491282639887,36885.24177421727,23290.884426772678,13958.197891584476
2020-11-30,55300.77180075348,17922.517417147872,36955.402090039264,23335.18658472405,13984.748119406597
2020-12-01,54341.24420527197,17611.54255220002,36314.1862995026,22930.29611494136,13742.097767531293
2020-12-02,53456.61833544012,17324.842709802793,36914.16009446887,23309.144663723797,13969.141228739074
2020-12-03,53330.02081126274,17283.813511508564,36826.738902845354,23253.94326683402,13936.059100660086
2020-12-04,53970.87960777202,17491.510485137664,37269.280255982325,23533.382387040234,14103.526615719542
2020-12-07,53126.57277601109,17755.081073488847,37830.871899702346,23887.994840145184,14316.045415115988
2020-12-08,53859.356748072816,17999.9799659539,38352.67963411242,24217.48606890097,14513.509096195783
2020-12-09,57376.970289031095,16808.99015750474,35815.02955576008,22615.107669098565,13553.205726353264
2020-12-10,59349.94646140068,17386.987512459047,37046.572447799736,21873.208963032343,13108.586760193304
2020-12-11,58735.273947727765,17566.684910986878,37429.45491599453,22099.272204021963,13244.066177630923
2020-12-14,58113.369992717526,17380.68440246309,37033.14236849793,21865.279513381574,13103.834650940227
2020-12-15,57583.46084384776,17512.652931214157,37314.328609513104,22031.298796701798,13203.329799683439
2020-12-16,56873.86799404991,17296.846984178785,37738.23144250943,22281.581471548838,13353.323893524475
2020-12-17,56621.41691731571,17355.93160770686,37867.14217401071,22357.693542960515,13398.937762677568
2020-12-18,57491.955352283745,17040.209678718584,37178.30060429956,21950.98451156644,13155.197549104245
2020-12-21,56222.9707880532,16664.091612790133,36357.68684534684,21466.473933622856,12864.830966041878
2020-12-22,56258.5571186645,16674.639149947237,36380.69944404459,21480.06113877679,12872.973761088087
2020-12-23,57076.98842560729,16424.101389259547,35834.07658228439,21157.321535913426,12679.556320956879
2020-12-24,56470.54651224237,16249.595625263539,35453.34020207839,20932.52539813823,12544.836276890057
2020-12-28,56700.63836780785,16315.805354769078,35597.796477728596,21017.815941757905,12595.95079295179
2020-12-29,57261.66049265946,16143.117486715302,35221.02637980914,20795.361594748432,12462.63418116043
2020-12-30,57904.62961919032,16324.382334095148,35616.509716689485,21028.864699014553,12602.572299349678
2020-12-31,58396.081388942854,16462.93164597175,35918.79637058554,21207.342185878442,12709.533633886858
2021-01-04,55150.79859248686,15548.026611607247,33922.65811681328,20028.77298881211,12003.218588904378
2021-01-05,57049.130816590856,16083.201453881631,32756.56674404783,19340.283917321693,11590.60794991079
2021-01-06,56802.00775679001,16172.184674454837,32937.79837334531,19447.287535643474,11654.735084470529
2021-01-07,59331.65110659629,15376.999396330697,31318.24895021282,18491.065660919423,11081.672511530285
2021-01-08,58315.00179904574,15113.51413177269,30781.609980706882,18174.220793982025,10891.787779263046
2021-01-11,59145.25169534758,15328.69021260179,30291.928633976702,17885.10086426598,10718.518567178568
2021-01-12,58807.50369227841,15241.155975100533,30433.763132974385,17968.843446366245,10768.705391838783
2021-01-13,59788.86987178692,15495.496902218336,30941.634815645306,18268.703398514874,10948.411085927428
2021-01-14,58593.09031039144,15185.586403339963,30322.800999450854,17903.328669338924,10729.44246794916
2021-01-15,59803.20380899573,15499.211832440165,30949.05284263823,18273.083184384086,10951.03588611814
2021-01-19,60993.00599076724,15167.676638324914,30287.03851876201,17882.21361978216,10716.788245172409
2021-01-20,58834.72557061659,14630.957731363213,29215.310356531612,18465.197455834335,11066.16972859334
2021-01-21,58004.83973529279,14424.58259387904,28803.217464037814,18684.38578554497,11197.529020304482
2021-01-22,57875.266924109725,14440.38383659088,28834.76961655724,18704.853380554916,11209.795224381527
2021-01-25,57624.26331470731,14377.756247004236,28709.713929824367,18623.730891426378,11161.178618160578
2021-01-26,57712.989693657786,14336.169564582657,28626.67303421433,18569.86301602349,11128.895667839963
2021-01-27,61100.20953120893,15177.570403482321,30306.794533711643,19659.742585984397,11782.059130281192
2021-01-28,61476.15453334498,15270.956854716056,30493.269965189393,19780.707506157167,11854.553255569555
2021-01-29,64272.51530362379,14558.097608783692,29069.8221982812,18857.32985726458,11301.174186070017
2021-02-01,66725.24488710199,15113.65508954427,30179.1675001626,18035.717875116472,10808.783153304526
2021-02-02,65364.535175085366,14805.446445286636,29563.731972162226,17667.92040180054,10588.362587794903
2021-02-03,67370.21408918152,15259.744355759805,30470.880683305473,17110.32627902121,10254.197127766607
2021-02-04,65859.20311434644,14917.491603464732,29787.465382525566,16726.567801478213,10024.211152396732
2021-02-05,65701.64361131434,14881.80346190847,29815.78219272451,16742.468551663966,10033.740452085422
2021-02-08,65381.668880060104,14937.457389952095,29927.285170234296,16805.080864911615,10071.263933063927
2021-02-09,64800.7300024089,15053.892425924496,30160.56346080177,16936.073720251326,10149.767787349238
2021-02-10,63472.31161053182,14745.28683510486,29542.270314887897,16588.883313363447,9941.697010962998
2021-02-11,63315.97428123643,14708.96802608401,29469.505363916964,16548.023580238903,9917.20982403187
2021-02-12,64804.99951747954,15054.884279265994,30162.550644900315,16937.18958456309,10150.436523434926
2021-02-16,63771.251927841084,14814.733820939406,29681.407766130545,16667.013224117796,9988.520168709103
2021-02-17,62947.06461121622,14623.266422303297,29297.801688456297,16451.606744080673,9859.427334774826
2021-02-18,64253.675155798475,14333.811432814686,28717.876886782895,16125.961329461426,9664.268445294545
2021-02-19,62570.32932378325,14709.165470011725,29469.900944006367,16548.245710490715,9917.342946413815
2021-02-22,60180.531127545524,14147.366651173883,28344.333652281708,15916.205441928514,9538.562004377092
2021-02-23,62842.688598698434,14773.192264905021,29598.179010298743,16620.27774630604,9149.232754845136
2021-02-24,66151.97472295634,14023.979727410482,28097.127212969677,15777.391507442486,8685.235551974525
2021-02-25,71292.82052354417,12891.736080632352,25828.670298601617,14503.583954646521,7984.022132842572
2021-02-26,70370.01412864728,12724.866872636834,25494.346842912815,14315.851165790851,7880.677832153105
2021-03-01,67357.06987305247,13220.994843362447,26488.34219789355,14874.009790095732,8187.936425892581
2021-03-02,70950.81606267602,13926.383304156745,27901.59219559288,15667.59264796534,8624.792800240355
2021-03-03,65491.86151929164,12854.887617003806,25754.844181458124,16833.135311445236,9266.407896970599
2021-03-04,62528.07361860445,12273.148764264879,24589.32691262,16071.363671285095,8847.063157475237
2021-03-05,63645.05433952968,12492.392213828824,25028.58247436103,16358.457169308074,8674.043662504879
2021-03-08,68650.84246183878,13474.939392272683,26997.121619602585,15046.323397875454,7978.286996295069
2021-03-09,71273.01119358093,13989.624477982723,28028.296265380788,15621.028635666538,7603.148675968617
2021-03-10,74996.99850650622,14720.576954890124,29492.763922173017,16437.22134984927,8000.410258346407
2021-03-11,73206.18570325532,14369.072251941641,28788.52214867722,16044.725822969947,7809.372784751199
2021-03-12,72110.43778131678,14153.99642318487,28357.616440135545,15804.568863422044,7692.4823346023395
2021-03-15,74172.8247086757,13733.175115571818,27514.498434850506,15334.673355714318,7463.7723379306535
2021-03-16,74569.47776556677,13806.615838799049,27370.058259312445,15254.172418487975,7424.590501153963
2021-03-17,77796.51393163888,14404.104918485778,28554.51295199485,15914.305324778634,7745.893838436589
2021-03-18,74132.84490450086,13725.772813529582,27209.79608230116,15164.853394862565,7381.116679291439
2021-03-19,75202.44781466594,13923.810897249808,27602.384240925312,15383.654809326925,7487.6128469565065
2021-03-22,72679.240640732,14365.385326628877,28477.75572942318,15871.526171867106,7725.072145614409
2021-03-23,74396.5127049534,14704.812028059909,27812.604004904064,15500.816727475734,7544.638507917985
2021-03-24,69716.61680988832,13779.809135508476,29619.16424072889,16507.668121819403,8034.69847927752
2021-03-25,70614.8997266594,13957.358874856092,30000.80050571055,16720.36571025794,7922.872471623929
2021-03-26,73890.59110386763,14604.814302704079,31392.480787156866,17495.99178907233,8290.399511079895
2021-03-29,73564.83942373194,14540.427988748517,31520.555498369733,17567.37175139391,8324.222595353478
2021-03-30,73894.80197096376,14477.253874661665,31383.607454565532,17491.046408832637,8288.056164191332
2021-03-31,71708.56517691257,14048.932744441405,30455.09833731814,16973.559817008863,8042.847396402256
2021-04-01,70573.93599477239,13826.639507497654,29973.213875772737,17199.539548272536,8149.926907879419
2021-04-05,68018.17117119808,13325.921524528376,28887.763778744797,17803.73963714277,8436.224488591179
2021-04-06,68018.17117119808,13325.921524528376,28887.763778744797,17814.27812279426,8441.21810412015
2021-04-07,67266.91107389354,13178.736839483081,28568.69868402611,17617.519578930216,8347.984925028804
2021-04-08,66910.68374713397,13108.945821589605,28417.406600017213,17524.221970885712,8303.776259784678
2021-04-09,64860.00599430437,12707.183022976238,29305.27984007285,18071.74863156048,8563.219383368927
2021-04-12,64569.67471513541,12772.92989309031,29456.90513922987,18165.251724092082,8607.525416542343
2021-04-13,63213.414907867635,12504.639685473905,28838.174803927872,17783.69798526687,8426.72783913476
2021-04-14,65635.61027858016,12983.78925210827,27755.34321442044,17115.94594868223,8110.316444778625
2021-04-15,66817.8515546459,12719.549685647073,27190.48039082144,16767.61080173592,7945.2593524599515
2021-04-16,66754.6378990884,12707.51623629234,27166.182169861553,16752.626766648125,7938.159232691753
2021-04-19,65912.25111152095,12547.158183022191,26823.368042652357,16541.222856906206,7837.986410762365
2021-04-20,64893.52053837007,12754.16939600296,27265.91749279419,16814.130758268824,7967.302631260343
2021-04-21,67408.91681253421,12276.740929001424,26245.268888734197,16184.725234268224,7669.061564886236
2021-04-22,69585.40394835353,12673.130160059201,25383.065856599278,15653.028674769586,7417.119465801376
2021-04-23,71783.80530736361,12274.245656664363,24584.138402136774,15160.352399003199,7183.6669582227305
2021-04-26,70513.88596211554,12057.103336875332,25013.703816340676,15425.253407581515,7309.189147446316
2021-04-27,71653.37201154506,11872.142042879941,24629.982544637052,15188.623202899826,7197.062955524742
2021-04-28,72254.9405374835,11971.815049020062,24836.764470976534,15316.139848867731,7257.486162858845
2021-04-29,73633.85157628947,12200.284795210957,25310.74851196383,15608.432585563616,7395.987803155069
2021-04-30,73887.78695789218,12242.358975887544,25398.035737125167,15662.260182517837,7421.493775543019
2021-05-03,71944.80137820817,12560.34179704716,26057.723879868776,16069.071458709146,7614.259527030437
2021-05-04,74040.27806678748,12926.17647769266,26816.68563807359,16537.102004402463,7836.033762750519
2021-05-05,71943.29299718174,12560.078459309212,26057.177558584408,17028.58951575415,8068.9229794885405
2021-05-06,70117.32104655594,12241.294733837314,25395.82785728126,16596.391801149875,7864.127974721617
2021-05-07,70002.67435953741,12221.279367233106,25354.303915914523,16569.25554853692,7851.269579604198
2021-05-10,74373.99738992749,11447.388464324697,23748.787458880648,15520.036743232702,7354.101818246262
2021-05-11,78421.50643785669,12070.36705913651,25041.22077550355,16364.653025091116,7754.319564949971
2021-05-12,80644.48204276357,12412.519776337813,25751.051859214534,16828.53373983319,7974.127421347062
2021-05-13,80208.3272459504,12345.388338403629,25611.780770767025,16737.518886392027,7931.000429429925
2021-05-14,77355.32676869842,12756.104316777964,26463.853407838462,17294.355678929274,8194.855118449921
2021-05-17,77482.97874764138,12777.154476187265,26507.524133554198,17322.894873567544,8180.981382339772
2021-05-18,79803.6044006536,13159.831974254446,27301.42805279451,17841.717908997867,8426.002876989665
2021-05-19,84410.6327680754,12472.529368405896,25875.547944235186,16909.893001532535,7985.93542433737
2021-05-20,80595.85469193578,11908.857114943088,24706.15174651943,16145.682534477364,7625.026254778923
2021-05-21,83129.87175666464,12283.283904832357,25482.93872109475,15644.474752407921,7388.323811929689
2021-05-24,80612.96384153642,11911.385165780577,24711.396448593783,15170.809853132982,7164.628883875318
2021-05-25,81415.44472135605,12029.959876251412,24475.705436680022,15026.114528719632,7096.294476504211
2021-05-26,80975.75846326773,11964.991760422228,24343.523743460053,14944.965600609605,7057.970750885005
2021-05-27,81632.9118011704,11874.993767569847,24160.41720066137,14832.552910803017,7004.882272939572
2021-05-28,81780.66142321889,11896.486640998888,24204.145795307435,14859.39875077407,7017.560599431733
2021-06-01,80000.93612486105,11637.593182960036,23677.410869869185,14536.02587245652,6864.843197613045
2021-06-02,79857.30458786795,11616.699360003264,23634.90108085936,14509.928281116167,6852.518242088139
2021-06-03,79391.7625774581,11548.97779586717,23497.11732492361,14425.340137079058,6812.570298249366
2021-06-04,82034.74077941084,11933.447110798084,22663.146856025913,13913.349346388835,6570.775427522685
2021-06-07,80834.96510992946,11758.917888659407,22985.247343747415,14111.093138933687,6664.162722030323
2021-06-08,79651.78850291237,11586.803302467948,22648.81363679103,13904.549902616081,6566.619766115902
2021-06-09,78738.14353631689,11453.897002242878,22389.020668327346,13745.057915429423,6491.297426095391
2021-06-10,76461.2020086454,11122.67438805907,21741.577273880324,13347.579745862777,6303.582755490712
2021-06-11,75873.60726808912,11204.745718112868,21902.002734707483,13446.0680756046,6350.0952580416015
2021-06-14,77700.55252523304,11474.542526044781,22429.37663267893,13769.833231664232,6502.99791855568
2021-06-15,79013.58728647887,11288.114526388688,22064.96438620615,13546.113422429971,6397.343083866427
2021-06-16,77870.73591439339,11465.3565847545,22411.420802504636,13758.80979614548,6497.791945685295
2021-06-17,74215.88228197023,10927.231451239853,21359.543460317378,13113.041711758253,6192.818861553594
2021-06-18,74877.86846916658,10827.188166076361,21163.988080448482,12992.986437264972,6136.121065218185
2021-06-21,76082.63290063411,10646.203039304517,20810.215059514107,12775.79825678603,6033.550884314204
2021-06-22,73878.43954530888,10953.332921581388,21410.564205382216,13144.364345570308,6207.611417066545
2021-06-23,73802.35580338228,10970.392740511757,21443.91116481054,13164.836696524639,6217.279773494988
2021-06-24,73890.11089897048,10983.437146115131,21469.409164888835,13180.490417738965,6224.672464078947
2021-06-25,74436.29271035569,10892.596385958634,21291.842031512995,13071.478479776873,6173.190039147681
2021-06-28,72467.07861748914,10604.432460404172,20728.565787293075,12725.672170788068,6009.878133350124
2021-06-29,71523.9085950668,10733.54233170216,20980.937846899487,12880.608316808673,6083.048913135905
2021-06-30,71296.92282864245,10699.47873841613,20914.353478804587,12839.730870256426,6063.743962569485
2021-07-01,70986.25968077905,10652.85773973204,20823.22305368275,12783.784118957503,6037.322320337084
2021-07-02,72170.88380496696,10830.633443463696,21170.72259068706,12997.12088488698,6138.073616409471
2021-07-06,71759.41923075746,10913.063635011007,21331.849520838914,13096.039860374176,6184.789497486351
