date,nasdaq_pctChange_adjClose,tqqq_intraday,sqqq_intraday,qqq_intraday
2019-04-01,1.288474720882915,0.010120071360358359,-0.00911854103343465,0.002919942677189131
2019-04-02,0.2526505575039639,0.00761551466876659,-0.009230769230769232,0.0026887084043321096
2019-04-03,0.5970405714976534,0.000495519967677782,0.0,0.00010886086775646553
2019-04-04,-0.047748663798075075,-0.0016507475370708213,0.0010515247108307045,-0.0006527504541820064
2019-04-05,0.5944179580154252,0.005404487535792461,-0.006362672322375398,0.002279625251970023
2019-04-08,0.191340655931449,0.012933809383555433,-0.013785790031813362,0.004176634139247789
2019-04-09,-0.5607338596177014,-0.000816509640550754,0.0,-0.00010842424098069105
2019-04-10,0.6948856370196488,0.01171495658035288,-0.012806830309498399,0.004060199193610341
2019-04-11,-0.21195205816232354,-0.011216163509868673,0.010834236186348862,-0.004037033076370001
2019-04-12,0.46305054259310197,-0.00047998046875,0.0,-0.0001076366521602126
2019-04-15,-0.10208200318502225,0.0008003719558753054,-0.0010845986984815619,0.00010764244971553984
2019-04-16,0.3036633047784676,-0.0003167134961267685,0.0,-0.00021439523733372815
2019-04-17,-0.05187228809523381,-0.009322596070980396,0.00782122905027933,-0.003195771523385486
2019-04-18,0.02476188894313669,-0.001872701984285448,0.0011123470522803114,-0.00037345205223216963
2019-04-22,0.21517669049018195,0.02137764752971326,-0.020856201975850714,0.007235840658893084
2019-04-23,1.3168590007610614,0.029841482052967782,-0.030508474576271188,0.010138024012669654
2019-04-24,-0.2316275819548741,-0.011922435775789487,0.011682242990654205,-0.003990100813593789
2019-04-25,0.205756480657171,-0.010771665393224552,0.012987012987012988,-0.0034008744763648047
2019-04-26,0.3414314391296136,0.007034893547046222,-0.006968641114982578,0.0024713494521181457
2019-04-29,0.18965672564215108,0.005649676499389796,-0.00468384074941452,0.0019407835710577778
2019-04-30,-0.8142756867904777,0.0013635808771306818,0.0,0.0003166432338325726
2019-05-01,-0.5651364446598972,-0.02956027737359792,0.03286384976525822,-0.009697065286470609
2019-05-02,-0.15988437953632362,-0.012547815056934431,0.011363636363636364,-0.004023902824608993
2019-05-03,1.583098435808794,0.021620809168008404,-0.024165707710011506,0.0075921466510670416
2019-05-06,-0.4986521427915225,0.04817563056233433,-0.042175360710321866,0.015450410812603718
2019-05-07,-1.963862827381102,-0.02663135195225646,0.02466367713004484,-0.008676157270386366
2019-05-08,-0.25666195374799416,0.001293063398025347,-0.0010845986984815619,0.0007541851315298869
2019-05-09,-0.4120440973427564,0.016844598926820543,-0.01680672268907563,0.005824754175255792
2019-05-10,0.08027337760745379,0.014940200632553285,-0.013713080168776372,0.004834063259453367
2019-05-13,-3.4093971139442014,-0.029390932380775683,0.026865671641791045,-0.009484672021503984
2019-05-14,1.143847075335791,0.016540848639160565,-0.016748768472906402,0.005681756848244156
2019-05-15,1.1333606393238105,0.061846382289899665,-0.05992141453831041,0.02085302540896701
2019-05-16,0.9703202225900487,0.02932202613959878,-0.028272251308900525,0.00960853046039025
2019-05-17,-1.0353191174195864,-0.0008490276376082904,0.0020942408376963353,-0.0003277597781667153
2019-05-20,-1.4572137317813927,-0.00869105479219136,0.009036144578313253,-0.002991902756312606
2019-05-21,1.082007552201114,0.005238331319410321,-0.0030643513789581204,0.0018181919066373967
2019-05-22,-0.4480044251686466,0.004241743655048898,-0.005040322580645161,0.0011060554150049535
2019-05-23,-1.581248755805198,-0.013124338547077369,0.010773751224289911,-0.003856054722208863
2019-05-24,0.11444232139645738,-0.018340263793902443,0.022408273824181237,-0.005859064853640027
2019-05-28,-0.38836755325691863,-0.019435301714291628,0.021193666260657735,-0.006548741436041112
2019-05-29,-0.7892372283615279,-0.006667980141481732,0.006563525550867323,-0.00204093549292619
2019-05-30,0.27042954498417426,0.004378441796708656,-0.004460093896713615,0.0015297692490704674
2019-05-31,-1.5139343058068633,-0.012777623841745927,0.011839708561020037,-0.004236106719457354
2019-06-03,-1.6118001702169371,-0.05640307889409613,0.05487396832478251,-0.019368230880225802
2019-06-04,2.646932602655805,0.04999996059197164,-0.05210377152823196,0.01674129456053392
2019-06-05,0.6424749775259198,-0.006693484082812998,0.006395073424917101,-0.0020953398649383743
2019-06-06,0.528941061451671,0.01800763626379786,-0.0196078431372549,0.0062319763058687515
2019-06-07,1.6617354782560323,0.040185151276765044,-0.04256360078277886,0.013888865151475272
2019-06-10,1.0471296314457534,0.014993036980483595,-0.014352818371607515,0.004938238115140604
2019-06-11,-0.007670773640899853,-0.026973072086915646,0.02705657283410768,-0.008970083670209626
2019-06-12,-0.3815831631516442,-0.008285854301876162,0.00817295017136831,-0.003061769148612935
2019-06-13,0.5698865960073629,0.004472704571750202,-0.0058185665167944985,0.0017476354711248887
2019-06-14,-0.5163845332109895,0.00278405853512442,-0.002877321475281193,0.000876828506442298
2019-06-17,0.6202638349253053,0.011898579181541892,-0.012932172077065188,0.003824367530089301
2019-06-18,1.3876301527622426,0.007736645608281893,-0.00775623268698061,0.002689473348130033
2019-06-19,0.4204230124031705,0.0066634138720324965,-0.006457046603032005,0.002410783989144074
2019-06-20,0.8015206720173085,-0.013180314812797082,0.015026517383618149,-0.00458567948339525
2019-06-21,-0.24380889632596991,0.0006317659131650557,-0.0005782017924255566,-0.000318070068603475
2019-06-24,-0.3238384572089803,-0.005652328519651261,0.00551844321812373,-0.0019625264922461263
2019-06-25,-1.5111730081971642,-0.048907884420107454,0.04849012775842044,-0.01648676340818523
2019-06-26,0.32023964467964294,-0.006043821287231619,0.00734670810963549,-0.0019875932998376583
2019-06-27,0.7305912564980588,0.0,0.0,0.00021448720740520151
2019-06-28,0.48295217077221064,-0.0033881749923142896,0.004285714285714286,-0.0011232493100080763
2019-07-01,1.0606716684617323,-0.016385905739944914,0.018412315122245698,-0.005569634177120604
2019-07-02,0.22159600296813853,0.013248105137236342,-0.013025458851391355,0.004281171097562618
2019-07-03,0.7539703949127396,0.015744402447657246,-0.015101177891875567,0.004987122268082874
2019-07-05,-0.10330114851633265,0.014287914541399402,-0.013830426939266387,0.004838784754212559
2019-07-08,-0.776914818275376,-0.0024695733886157282,0.0020933014354066986,-0.0005267944049980594
2019-07-09,0.5352934572537604,0.030312554746029948,-0.029714621947631657,0.00979824229350731
2019-07-10,0.7467736355124099,0.011077811825789409,-0.012338062924120914,0.003857732280888984
2019-07-11,-0.07912478416589597,-0.007514396870363362,0.006900878293601004,-0.002229753284734138
2019-07-12,0.5868640117148827,0.013915540629827668,-0.014053716427232979,0.004672137640404936
2019-07-15,0.17043356674171228,0.0015951364821919021,-0.0019144862795149968,0.000876369588048084
2019-07-16,-0.42855181533201225,-0.011038520741814302,0.011142948105698823,-0.003919394313195552
2019-07-17,-0.4571416627286884,-0.015267188396869618,0.015122873345935728,-0.004918441513134725
2019-07-18,0.2691473223366936,0.01936762716928091,-0.0186487312748395,0.005907286959450259
2019-07-19,-0.7402000948571796,-0.04308586922795188,0.04450095359186268,-0.01409110616766474
2019-07-22,0.7076595245795847,0.015851495857793794,-0.01655933762649494,0.005693670727068855
2019-07-23,0.5760596992824274,0.0026310870654278817,-0.0025356576862123614,0.001084778660459944
2019-07-24,0.8495480288975621,0.03257675166814291,-0.03205531112507857,0.010877963281686885
2019-07-25,-0.9969351792044723,-0.018603884543730496,0.01832208293153327,-0.006118578887325273
2019-07-26,1.1126961990881146,0.011111062181214075,-0.011897106109324759,0.003906824199892099
2019-07-29,-0.44272452897873293,-0.00771870958539213,0.007469957778499512,-0.0025114319698180823
2019-07-30,-0.2377781467364226,0.009879064759070537,-0.009766855702583491,0.0033655769691445852
2019-07-31,-1.1867905970330939,-0.04968854651355563,0.04935897435897436,-0.016469361286575838
2019-08-01,-0.7865015534609165,-0.019405682187133226,0.019944768333844738,-0.0066865111438664014
2019-08-02,-1.319796667070805,-0.02341771399319668,0.022941176470588236,-0.0072594060424222145
2019-08-05,-3.4736051941349433,-0.04659987939657203,0.041723110268219996,-0.014719495480842787
2019-08-06,1.387903504597432,0.013928016287519484,-0.015248796147672551,0.004714915784699149
2019-08-07,0.3773655002322851,0.04927167476526682,-0.044450289321409785,0.016439541332276517
2019-08-08,2.2425777534677227,0.05013499868089009,-0.0509518477043673,0.017181719496004874
2019-08-09,-0.9953778501233024,-0.01452823072206318,0.013372093023255814,-0.004643441045865545
2019-08-12,-1.2027678722115853,-0.01568826458040646,0.015492957746478873,-0.005341481892392851
2019-08-13,1.945081128824011,0.06765107337154712,-0.06755260243632337,0.02280252398377742
2019-08-14,-3.0240648624745403,-0.04294168808120926,0.039920724801812,-0.014026791621462833
2019-08-15,-0.09415848686664674,-0.009314632333587692,0.009036144578313253,-0.0024589997171704236
2019-08-16,1.6657196468410351,0.02059540440545387,-0.023094045631608235,0.006894245520790545
2019-08-19,1.352836326388962,0.004229678157963588,-0.0017862459065197975,0.0014348905634414798
2019-08-20,-0.677886887265855,-0.01546980565543003,0.01483679525222552,-0.0052671071387604
2019-08-21,0.9014199026688319,-0.00048361728014232025,0.0003003003003003003,0.0001060615682954385
2019-08-22,-0.3593400217589915,-0.015394468811363344,0.014776839565741858,-0.0050798575340333255
2019-08-23,-2.9984785261139457,-0.07234329305749852,0.0692867540029112,-0.025008022017629562
2019-08-26,1.315444273847488,0.009566867646597272,-0.011229646266142616,0.003692885504639247
2019-08-27,-0.3411118557912429,-0.02632913710195807,0.02697215777262181,-0.009026962167861438
2019-08-28,0.3823927168710606,0.020311676326647626,-0.019005030743432086,0.00685412878358077
2019-08-29,1.4829074090991767,0.008275405745659062,-0.008886255924170616,0.0028283194461985388
2019-08-30,-0.1318166266297216,-0.02309425925008668,0.022768670309653915,-0.00772768491863325
2019-09-03,-1.1141663301238225,-0.009445123370614723,0.008141901715615005,-0.0030609350256806844
2019-09-04,1.3045166027130906,0.013580650551813829,-0.015411973918197985,0.004748182768118835
2019-09-05,1.754447821309757,0.021512188929002946,-0.023335407591785935,0.007194974480535248
2019-09-06,-0.16952743588083408,-0.006939043312726712,0.00704,-0.002654918008436577
2019-09-09,-0.19288841329967443,-0.015083877540763301,0.015705128205128205,-0.0052031842827249776
2019-09-10,-0.04055405888652164,0.0082618441231266,-0.00776156473144986,0.0025241676393315342
2019-09-11,1.0578714161808556,0.022274481081495098,-0.02262727844123193,0.007486872648069372
2019-09-12,0.30343355245090464,-0.006025819720319119,0.005570117955439056,-0.00196273375143093
2019-09-13,-0.21672867455269085,-0.006392666490931239,0.00681375730045425,-0.002124921837751344
2019-09-16,-0.2833648495016883,0.006094632985177884,-0.005372945638432364,0.001986354511037975
2019-09-17,0.39835433827690725,0.013517755412235054,-0.013663806800127106,0.004694883513829342
2019-09-18,-0.10542220507535616,0.005087909774117697,-0.004804612427930814,0.0016649704958368195
2019-09-19,0.06713322957527801,-0.0007629394673371562,0.0009705596894208993,-0.00010372432022
2019-09-20,-0.7969072242459352,-0.03558400077964613,0.03474025974025974,-0.011962081462858862
2019-09-23,-0.064180497453592,0.003160568375435664,-0.0031259768677711786,0.0007354454150008261
2019-09-24,-1.464784771785399,-0.05252521108881244,0.05371900826446281,-0.017766598647830617
2019-09-25,1.0477092538406785,0.035549702223191315,-0.03657799274486094,0.012248392090262345
2019-09-26,-0.5784019971861509,-0.0070141659480282914,0.006875,-0.0023705259648191795
2019-09-27,-1.133534126290403,-0.04028777759393776,0.040511062636335304,-0.014230733194763291
2019-09-30,0.7520496776147967,0.01699674290312066,-0.017230955259975818,0.005431622072145092
2019-10-01,-1.133339372243125,-0.034980749612500944,0.03513681592039801,-0.011767787480417216
2019-10-02,-1.5606924674894551,-0.03173254576957002,0.03031194820482637,-0.010483854560441869
2019-10-03,1.1176232699656508,0.03367236326782406,-0.034531963470319636,0.011085195666215334
2019-10-04,1.3999849153859767,0.028638404131500556,-0.029649595687331536,0.00924735787153434
2019-10-07,-0.3279708545929405,-0.0001643466337522104,0.0006114338122898196,-0.00015933913324536452
2019-10-08,-1.6654779206850545,-0.026156900981868802,0.025802580258025804,-0.008767237309167248
2019-10-09,1.0220181474235313,0.004026873902874477,-0.0039050765995794533,0.0012834388326908386
2019-10-10,0.5951555768073602,0.02172102063327418,-0.0220211161387632,0.007475405305476429
2019-10-11,1.3364758775564756,0.0034798703220178867,-0.003830194701563996,0.0014672681266584228
2019-10-14,-0.10413423140598344,0.004110645399734437,-0.004469987228607918,0.0013099979291414572
2019-10-15,1.2431905947929645,0.02871404939628012,-0.029116790682626983,0.009599393087373446
2019-10-16,-0.30102660757148625,0.00321985710736226,-0.0026402640264026403,0.0009332815265561556
2019-10-17,0.40213192184475055,-0.010216351113552355,0.010441226002020883,-0.0033470335051426913
2019-10-18,-0.825196709365672,-0.024840003046176902,0.023896448722203784,-0.007815706680577544
2019-10-21,0.9079650382818549,0.009995410396437567,-0.012163050624589087,0.003528580001509172
2019-10-22,-0.7189819906968653,-0.03315245521409787,0.03394957983193277,-0.011846447928270564
2019-10-23,0.19113599876994236,0.011772092462371254,-0.012903225806451613,0.003969468715060335
2019-10-24,0.8129491687277834,0.00667974485600807,-0.007679465776293823,0.002582778084913559
2019-10-25,0.7002408300674112,0.03875017221350946,-0.03744201457919152,0.01320629292102492
2019-10-28,1.0053246344756017,0.01495786770501477,-0.015734265734265736,0.005189540863005422
2019-10-29,-0.5902075743148938,-0.0182603050572956,0.01802120141342756,-0.0060840203488680186
2019-10-30,0.32779210273761183,0.008741236588815867,-0.009068712940355772,0.0029019821277488952
2019-10-31,-0.13993430296747045,-0.0068796868372325405,0.0070947144377438804,-0.0024296200317410004
2019-11-01,1.1340563491645694,0.013673253054990647,-0.014275517487508922,0.004749166251655547
2019-11-04,0.5580440058623459,-0.0023412500690858954,0.0022172949002217295,-0.00044955460708866364
2019-11-05,0.017543662586394504,-0.0032980331845652005,0.003703703703703704,-0.0006987740722907863
2019-11-06,-0.28513002957469835,-0.0038700592287783933,0.003312476996687523,-0.0011001161386305042
2019-11-07,0.28404113330822156,-0.005600273703620372,0.005961251862891207,-0.0016437629013954314
2019-11-08,0.48360833016478644,0.017825077609082574,-0.01804123711340206,0.005797912534888453
2019-11-11,-0.13013444268317187,0.010748226299806716,-0.010343553749538234,0.003746066504417397
2019-11-12,0.25766597522700607,0.005848753057802732,-0.005988023952095809,0.0020384248663405068
2019-11-13,-0.04702088297990903,0.00832982320079705,-0.00894187779433681,0.0037343159414233887
2019-11-14,-0.036312685146910884,0.00860769548303166,-0.008938547486033519,0.0029875558395468025
2019-11-15,0.7289822443172111,0.0013313603156503249,-0.0015290519877675841,0.0012830484749869549
2019-11-18,0.10666822169702606,0.006523736650083323,-0.007265774378585086,0.002369371612641409
2019-11-19,0.24233767162349373,-0.00732310121164401,0.007003891050583658,-0.0023057360142610993
2019-11-20,-0.5125589709442102,-0.010218933757919864,0.010740314537782892,-0.003401708015498308
2019-11-21,-0.24066091789468613,-0.004305700970643358,0.004161937192584185,-0.0011389874505088682
2019-11-22,0.16070520170294866,-0.004828334524403012,0.006081337894336754,-0.0018298472936288366
2019-11-25,1.3217363755288813,0.021964774176734838,-0.023335883703136953,0.007498787840875293
2019-11-26,0.1788528304789594,0.004160703154170702,-0.00431203449627597,0.0012722999709832872
2019-11-27,0.6620081576605763,0.012985370944738386,-0.013476020610384463,0.004387217993380718
2019-11-29,-0.4561647474608743,-0.006009477384029739,0.00718562874251497,-0.0020435877783873276
2019-12-02,-1.1249187322032173,-0.03215847785821868,0.03332011106703689,-0.010287165930831139
2019-12-03,-0.5526451903216212,0.017289072575905087,-0.015902366863905327,0.005993691164284207
2019-12-04,0.5402208676427378,-0.0006694744962291241,0.0003816793893129771,-4.944559130746505e-05
2019-12-05,0.047045975557069575,-0.005171034196723467,0.005009633911368015,-0.0015751517353859252
2019-12-06,1.001436010700063,0.00873758693634341,-0.010184097140618879,0.0033772328796997085
2019-12-09,-0.40085570334083,-0.00895051037474986,0.007880220646178092,-0.002736634634370699
2019-12-10,-0.06553586157230784,-0.002877614128062461,0.0035225048923679062,-0.0013224483267983186
2019-12-11,0.4395232987357556,0.009128807322069596,-0.01019607843137255,0.0030338379102358205
2019-12-12,0.731108662885549,0.02618960643579463,-0.025661271219897353,0.008497290609320984
2019-12-13,0.20143312030556082,0.011398195748660918,-0.011721907841552142,0.0038275608928461857
2019-12-16,0.9084336247558111,0.008965897486497695,-0.010004168403501459,0.003452415296893741
2019-12-17,0.10358116735056377,-0.003754360660524282,0.002961082910321489,-0.0007158246697066277
2019-12-18,0.04963962297792612,-0.002419898051352055,0.0012695725772323319,-9.545389016468163e-05
2019-12-19,0.6737793660475999,0.01778361391462684,-0.018212621770436255,0.005819505935198767
2019-12-20,0.42465737920489577,-0.0011733673539447227,0.0030621172353455816,-0.000707985915473684
2019-12-23,0.23182658273042112,-0.003022489153478643,0.0026455026455026454,-0.0008962379311615566
2019-12-24,0.08081572464619935,-0.00127982099194027,0.001328609388839681,-0.0003773671276164505
2019-12-26,0.7763956015811591,0.02133823804081615,-0.021777777777777778,0.0072081353947627685
2019-12-27,-0.1747822014396272,-0.0134816823821676,0.013767783386874713,-0.004334821967393814
2019-12-30,-0.6731702017363728,-0.019035743011947093,0.018083182640144666,-0.006042123120060011
2019-12-31,0.29744471324988364,0.014654161257667631,-0.014958205015398152,0.0051056674575104795
2020-01-02,1.3328447219192352,0.02401079106527454,-0.024725274725274724,0.008209001006197602
2020-01-03,-0.7855191660339544,0.012372572112810854,-0.01174875734297334,0.0041255959279564835
2020-01-06,0.5620384728471706,0.0438160027330337,-0.04198302813756141,0.014399988511029412
2020-01-07,-0.031854247708495986,-0.002218736960244032,0.0013999066728884741,-0.0005101122735249041
2020-01-08,0.6689046766684248,0.022787939891293848,-0.023277467411545624,0.007656584206424014
2020-01-09,0.8126574744484083,0.0010612169219851324,-0.0019521717911176184,0.00022838700648683216
2020-01-10,-0.2669584793033142,-0.019184420198804154,0.019278299555116164,-0.006459010181085765
2020-01-13,1.035742263159234,0.02216825081498731,-0.023552502453385672,0.0073861081642417
2020-01-14,-0.24368967780142858,-0.009111667696505883,0.009018036072144289,-0.0034413807255870774
2020-01-15,0.07966548728952638,-0.0002087768147970428,0.0004970178926441351,-0.00013623424029350094
2020-01-16,1.0631048141058974,0.013592829641929914,-0.014112903225806451,0.004564534222145538
2020-01-17,0.3399605143178608,0.001905550528039651,-0.002589331952356292,0.00044789548576841824
2020-01-21,-0.19310868474221587,0.008280316115641992,-0.00720164609053498,0.002334370108116428
2020-01-22,0.13830140117838674,-0.0069149911530529745,0.007364544976328248,-0.002406347917247742
2020-01-23,0.19939681423002398,0.011262805071216552,-0.011464304325169358,0.003799011459095241
2020-01-24,-0.9313533039611022,-0.03955296049048776,0.03952991452991453,-0.013029615535183904
2020-01-27,-1.8851559810233676,0.005094864181063686,-0.004337349397590362,0.001975503919637838
2020-01-28,1.4264766521421501,0.025145242631266492,-0.026185770750988144,0.008240746510760802
2020-01-29,0.05912252564013176,-0.012673629066299928,0.012899896800825593,-0.003906929880558241
2020-01-30,0.2562708443798023,0.03012557456883346,-0.0295,0.010073514708757789
2020-01-31,-1.5914654996416755,-0.06059390948069372,0.06207616066770996,-0.019952540953940206
2020-02-03,1.338222687366808,0.02975503956359639,-0.03090727816550349,0.01017536794482881
2020-02-04,2.098144453400308,0.02578428679821538,-0.028433476394849784,0.00909414900368067
2020-02-05,0.42997561370825554,-0.025055280783651844,0.026376146788990827,-0.008644304917802647
2020-02-06,0.6675027996624783,0.017932550881671037,-0.01854974704890388,0.006119188759809686
2020-02-07,-0.5394882329740391,0.00037383889397887604,-0.0005652911249293386,0.00017452123186287598
2020-02-10,1.1331313707803048,0.04623507964971016,-0.046446558477895916,0.015452629756481913
2020-02-11,0.10957991559588098,-0.015439200628981653,0.016100178890876567,-0.005316207902096731
2020-02-12,0.9027914622439681,0.011692795659145494,-0.011940298507462687,0.003813520314627358
2020-02-13,-0.14384425219915453,0.017711742654293566,-0.01714961561206387,0.0057169955061213236
2020-02-14,0.1977967547093895,0.002801608224516607,-0.0036253776435045317,0.0012802042179997455
2020-02-18,0.016036564169130685,0.016117602943113984,-0.016736401673640166,0.005267647655413544
2020-02-19,0.8675814939226312,0.01070113882480804,-0.011131725417439703,0.0035996731764283796
2020-02-20,-0.6744295515116572,-0.02216543935099806,0.022374145431945307,-0.007104829091048945
2020-02-21,-1.7883337524623233,-0.04351670153181726,0.04319136172765447,-0.014297317448586255
2020-02-24,-3.710188867954778,-0.0062318080777760835,0.005699481865284974,-0.0013081617453720466
2020-02-25,-2.7726076455074633,-0.1020116188362918,0.10776545166402536,-0.03529677439109742
2020-02-26,0.16920121754293582,-0.0014560624461849095,0.0014534883720930232,-0.0010613768594074189
2020-02-27,-4.613182731047061,-0.0787363683675488,0.06786516853932584,-0.024940704879383213
2020-02-28,0.010385226940567982,0.12556637740173685,-0.1044776119402985,0.03604512527240019
2020-03-02,4.4914576985011,0.10394860403825688,-0.11624834874504623,0.036097247749314054
2020-03-03,-2.994582100926557,-0.10297618898588973,0.10787757150025087,-0.03514349804874308
2020-03-04,3.8461140546626416,0.06404115891177474,-0.07245681381957773,0.022970156235917524
2020-03-05,-3.0993259641753035,-0.013983481952223327,0.010566762728146013,-0.00517187498654839
2020-03-06,-1.8649430797928912,0.056510281744201404,-0.0466119982736297,0.016367841566844375
2020-03-09,-7.287402343694394,-0.004875658101938534,-0.0033644859813084112,0.00046522430570260584
2020-03-10,4.950140308971451,0.04089436072399561,-0.050232165470662726,0.014917209442072785
2020-03-11,-4.700245022770167,-0.06263300407937168,0.051143451143451146,-0.02071735518617406
2020-03-12,-9.434674309481183,-0.09575760966599589,0.06501650165016502,-0.026195777415583925
2020-03-13,9.345998172386105,0.08805509813023613,-0.14465408805031446,0.02817121295418693
2020-03-16,-12.321331290147409,-0.07933759656718722,0.023,-0.027849503386198345
2020-03-17,6.230492341201921,0.10005074961511566,-0.12277019937040923,0.03801218511736319
2020-03-18,-4.702798877538516,0.08292017078494597,-0.07928913192071087,0.02907759148893718
2020-03-19,2.2996268579562162,0.03526390734595839,-0.026710574460300035,0.01121293866086736
2020-03-20,-3.7907422283539605,-0.1739940233749803,0.18608414239482202,-0.060746166013168366
2020-03-23,-0.27400309327879624,-0.008627925707152286,0.009243409791167409,-0.002691267610613054
